id	file	offset	budget	same_as	jp	kr
SYS02578	SSCR.BIN	0x6D82B	83		まわりに火柱が立ち、\nキャラクターと落ちているアイテムを\n燃やし、ダメージを与える。\n	주변에 불기둥이 일어나,\n캐릭터와 떨어져 있는 아이템을\n태워, 데미지를 준다.\n
SYS02579	SSCR.BIN	0x6D880	83		×ボツアイテム×\n店の中で読むと、店で売っている\nアイテムが新しいものに入れ替わる。\n	×폐기아이템×\n가게서 읽으면, 가게서 팔고 있는\n아이템이 새 것으로 바뀐다.\n
SYS02580	SSCR.BIN	0x6D8D5	46		×ボツアイテム×\n今いるフロアにある水が凍る。\n	×폐기아이템×\n지금 있는 층에 있는 물이 언다.\n
SYS02581	SSCR.BIN	0x6D905	121		自分の周囲8マスにいるキャラクターが、\nしばらくの間、背中がゾワゾワして\n後ろが気になり出して、つい後ろを\n攻撃してしまう。\n	자신 주위 8칸에 있는 캐릭터가,\n한동안, 등이 오싹오싹해져서\n뒤가 신경 쓰이기 시작해, 그만 뒤를\n공격해버린다.\n
SYS02582	SSCR.BIN	0x6D980	36		その冒険のあいだ 壺が割れなくなる。\n	그 모험 동안 항아리가 안 깨진다.\n
SYS02583	SSCR.BIN	0x6D9A6	94		×ボツアイテム×\nしばらくの間、自分の分身が現れ、\nモンスターはどれが本物だか\nわからなくなる。\n	×폐기아이템×\n한동안, 자신의 분신이 나타나,\n몬스터는 어느 쪽이 진짜인지\n알 수 없게 된다.\n
SYS02584	SSCR.BIN	0x6DA06	33		今いるフロアにある水が干上がる。\n	지금 있는 층에 있는 물이 마른다.\n
SYS02585	SSCR.BIN	0x6DA29	139		この巻物を読むと、３０ターンの間\n一切物が飛ばなくなる。\n矢や、草などのアイテムは投げる\nことができなくなる。\nもちろん、砲弾も飛んでこない。\n	이 두루마리를 읽으면, 30턴 동안\n일체의 물건이 날지 않게 된다.\n화살이나, 풀 등의 아이템은 던질\n수 없게 된다.\n물론, 포탄도 날아오지 않는다.\n
SYS02586	SSCR.BIN	0x6DAB6	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02587	SSCR.BIN	0x6DAC9	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02588	SSCR.BIN	0x6DADC	143		読んだ者と同じ部屋にいる\nすべてのキャラクターを、\nしばらくの間、はりつけ状態にする。\nはりつけられると、とけるまでの間\n移動することができない。\n	읽은 자와 같은 방에 있는\n모든 캐릭터를,\n한동안, 결박 상태로 만든다.\n결박당하면, 풀릴 때까지\n이동할 수 없다.\n
SYS02589	SSCR.BIN	0x6DB6D	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02590	SSCR.BIN	0x6DB80	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02591	SSCR.BIN	0x6DB93	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02592	SSCR.BIN	0x6DBA6	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02593	SSCR.BIN	0x6DBB9	176		読んでも何も起こらない。\n床に置くと張りつく。そして、\n巻物の上にいると、周りから直接\n攻撃をされることがなくなる。\nただし、矢、杖などには効果がないので\n無敵というわけではない。\n	읽어도 아무 일도 안 일어난다.\n바닥에 놓으면 달라붙는다. 그리고,\n두루마리 위에 있으면, 주위에서 직접\n공격받는 일이 없어진다.\n다만, 화살, 지팡이엔 효과가 없으니\n무적은 아니다.\n
SYS02594	SSCR.BIN	0x6DC6B	106		今まで読んだことの\nある巻物すべての中からひとつだけ選んで、\nその巻物の内容を書きこんで使う\nことができる。\n	지금까지 읽은 적이\n있는 두루마리 전부 중에서 하나만 골라서,\n그 두루마리의 내용을 적어서 사용\n할 수 있다.\n
SYS02595	SSCR.BIN	0x6DCD7	73		今もっているすべてのアイテムを\n持ったまま、\nすぐに村に帰ることができる。\n	지금 갖고 있는 모든 아이템을\n가진 채로,\n곧바로 마을로 돌아갈 수 있다.\n
SYS02596	SSCR.BIN	0x6DD22	33		フロアが水びたしになってしまう。\n	층이 물바다가 되어버린다.\n
SYS02597	SSCR.BIN	0x6DD45	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02598	SSCR.BIN	0x6DD58	69		ファイト一発！\n仲間キャラクターともども、\n攻撃力と防御力が上昇する。\n	파이팅 한 방!\n동료 캐릭터와 함께,\n공격력과 방어력이 상승한다.\n
SYS02599	SSCR.BIN	0x6DD9F	86		×ボツアイテム×\nエレキ箱に対して使うと、\nそのエレキ箱を有人型ロボットに\n改造できる。\n	×폐기아이템×\n일렉박스에 쓰면,\n그 일렉박스를 유인형 로봇으로\n개조할 수 있다.\n
SYS02600	SSCR.BIN	0x6DDF7	37		部屋にいる敵の上に巨大な岩を落とす。\n	방에 있는 적 위에 바위를 떨어뜨린다.\n
SYS02601	SSCR.BIN	0x6DE1E	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02602	SSCR.BIN	0x6DE31	119		×ボツアイテム×\nこの巻物を読むと、\nフロアじゅうに道具がたくさん出現する。\nただし、ぜんぶ幻。\n現実はそんなに甘くない。\n	×폐기아이템×\n이 두루마리를 읽으면,\n층 전체에 도구가 잔뜩 출현한다.\n다만, 전부 환상.\n현실은 그리 만만치 않다.\n
SYS02603	SSCR.BIN	0x6DEAA	58		同じ部屋または周囲８マスにいる\n敵の頭上に神の雷を落とす。\n	같은 방·주위 8칸의\n적 머리에 벼락을 떨어뜨린다.\n
SYS02604	SSCR.BIN	0x6DEE6	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02605	SSCR.BIN	0x6DEF9	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02606	SSCR.BIN	0x6DF0C	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02607	SSCR.BIN	0x6DF1F	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02608	SSCR.BIN	0x6DF32	33		部屋にあるすべてのワナが消える。\n	방에 있는 모든 함정이 사라진다.\n
SYS02609	SSCR.BIN	0x6DF55	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02610	SSCR.BIN	0x6DF68	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02611	SSCR.BIN	0x6DF7B	68		そのフロアにいる者は、敵味方関係なく、\nあらゆる攻撃が外れなくなる。\n	그 층에 있는 자는, 적아군 관계없이,\n모든 공격이 빗나가지 않게 된다.\n
SYS02612	SSCR.BIN	0x6DFC1	93		読むと、いろいろ困ったことが起きるかも。\n「苦労は買ってでもしろ」という\n人にはオススメかも?!\n	읽으면, 여러 곤란한 일이 일어날지도.\n'고생은 사서라도 하라'는\n사람에게는 추천일지도?!\n
SYS02613	SSCR.BIN	0x6E020	50		部屋に落ちている道具に、\n火がついて燃えてしまう。\n	방에 떨어져 있는 도구에,\n불이 붙어 타버린다.\n
SYS02614	SSCR.BIN	0x6E054	50		他の巻物をそっくりそのまま\n写し取ることができる。\n	다른 두루마리를 그대로\n베껴 옮길 수 있다.\n
SYS02615	SSCR.BIN	0x6E088	95		×ボツアイテム×\n暗闇に入っても、よく見えるようになる。\nただし、自分の近くだけ。しか見えない。\n	×폐기아이템×\n어둠에 들어가도, 잘 보이게 된다.\n다만, 자신의 근처만. 밖에 안 보인다.\n
SYS02616	SSCR.BIN	0x6E0E9	104		×ボツアイテム×\n視界がゼロになってしまう。\n何も見えないと敵の位置もわからない。\nこれはかなり危険かも。\n	×폐기아이템×\n시야가 제로가 되어버린다.\n아무것도 안 보이면 적의 위치도 모른다.\n이건 꽤 위험할지도.\n
SYS02617	SSCR.BIN	0x6E153	91		水につかって濡れて読めなくなっている。\n次のフロアにいくと、乾いてまた\n読めるようになるぞ。\n	물에 젖어서 읽을 수 없게 되어 있다.\n다음 층으로 가면, 말라서 다시\n읽을 수 있게 된다.\n
SYS02618	SSCR.BIN	0x6E1B0	149		振った相手を吹き飛ばす。\nそのとき相手に\x01\x0B ５ポイント \x01\x02の\nダメージを与える。\nキャラクターだけでなく、アイテムや\n階段、ワナなども吹き飛ばせるらしい。\n	휘두른 상대를 날려버린다.\n그때 상대에게 \x01\x0B 5포인트 \x01\x02의\n데미지를 준다.\n캐릭터뿐만 아니라, 아이템이나\n계단, 함정 등도 날려버릴 수 있다고 한다.\n
SYS02619	SSCR.BIN	0x6E247	160		振った相手のレベルを\x01\x0B ひとつ \x01\x02\n上げる。ただし、モンスターの中には\n影響を受けないものもいるらしい。\n自分に当たった場合は\x01\x0B 500ポイント \x01\x02の\n経験値が得られる。\n	휘두른 상대의 레벨을 \x01\x0B 하나 \x01\x02\n올린다. 다만, 몬스터 중에는\n영향을 받지 않는 것도 있다고 한다.\n자신에게 맞았을 경우는 \x01\x0B 500포인트 \x01\x02의\n경험치를 얻는다.\n
SYS02620	SSCR.BIN	0x6E2E9	139		振った相手のレベルを\x01\x0B ひとつ \x01\x02\n下げるが、モンスターの中には\n影響を受けないものもいる。\n自分に当たった場合はレベルが\x01\x0B ひとつ \x01\x02\n下がる。\n	휘두른 상대의 레벨을 \x01\x0B 하나 \x01\x02\n내리지만, 몬스터 중에는\n영향을 받지 않는 것도 있다.\n자신에게 맞았을 경우는 레벨이 \x01\x0B 하나 \x01\x02\n내려간다.\n
SYS02621	SSCR.BIN	0x6E376	69		振られた者は、\n振った者の身代わりになり、\nモンスターの攻撃を受ける。\n	휘둘림당한 자는,\n휘두른 자의 대역이 되어,\n몬스터의 공격을 받는다.\n
SYS02622	SSCR.BIN	0x6E3BD	33		振った相手との場所が入れ替わる。\n	휘두른 상대와 위치가 뒤바뀐다.\n
SYS02623	SSCR.BIN	0x6E3E0	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02624	SSCR.BIN	0x6E3F3	120		金縛りになり、50ターン動けなくなる。\n攻撃を受けると動けるようになる。\n自分の場合は、10ターン過ぎれば\n動けるようになる。\n	마비되어, 50턴 움직일 수 없게 된다.\n공격을 받으면 움직일 수 있게 된다.\n자신의 경우는, 10턴 지나면\n움직일 수 있게 된다.\n
SYS02625	SSCR.BIN	0x6E46D	166		相手を階段の上に飛ばし、\n金縛り状態にする。\n金縛りになると、50ターン動けなくなる。\n攻撃を受けると動けるようになる。\n自分の場合は、10ターン過ぎれば\n動けるようになる。\n	상대를 계단 위로 날려,\n마비 상태로 만든다.\n마비되면, 50턴 움직일 수 없게 된다.\n공격을 받으면 움직일 수 있게 된다.\n자신의 경우는, 10턴 지나면\n움직일 수 있게 된다.\n
SYS02626	SSCR.BIN	0x6E515	95		杖を振られた相手は、振った者がダメージを\n受けるたびに、同じだけのダメージを\n受けるようになる。\n	지팡이를 맞은 상대는, 휘두른 자가 데미지를\n받을 때마다, 같은 만큼의 데미지를\n받게 된다.\n
SYS02627	SSCR.BIN	0x6E576	152		振った相手の、特別な能力を\n封印する。\n自分に当たると口が使えなくなってしまう。\nつまり おにぎりを食べたり、草を飲んだり、\n巻物を読むことができなくなる。\n	휘두른 상대의, 특별한 능력을\n봉인한다.\n자신에게 맞으면 입을 쓸 수 없게 된다.\n즉 주먹밥을 먹거나, 풀을 마시거나,\n두루마리를 읽을 수 없게 된다.\n
SYS02628	SSCR.BIN	0x6E610	33		振った相手のスピードが遅くなる。\n	휘두른 상대의 속도가 느려진다.\n
SYS02629	SSCR.BIN	0x6E633	188		×ボツアイテム×\n草や種を入れることができて、\nそれをあとで投げることができる杖。\nたとえば「火炎草」をいれると\n「火炎草投げの杖」になり、振ったときに\n「火炎草」を投げたのと同じ効果になる。\n	×폐기아이템×\n풀이나 씨앗을 넣을 수 있고,\n그걸 나중에 던질 수 있는 지팡이.\n예를 들어 '화염초'를 넣으면\n'화염초 던지기 지팡이'가 되어, 휘두르면\n'화염초'를 던진 것과 같은 효과가 된다.\n
SYS02630	SSCR.BIN	0x6E6F1	102		振った相手が透明になる。\nなおかつ、その相手は動きが\nデタラメになるため、どこにいるか\nわからなくなる。\n	휘두른 상대가 투명해진다.\n게다가, 그 상대는 움직임이\n엉망이 되어, 어디에 있는지\n알 수 없게 된다.\n
SYS02631	SSCR.BIN	0x6E759	39		振った相手のHPが\x01\x0B ４分の１ \x01\x02になる。\n	휘두른 상대의 HP가 \x01\x0B 4분의 1 \x01\x02 된다.\n
SYS02632	SSCR.BIN	0x6E782	219		×ボツアイテム×\n草や種を入れることができて\nその効果を受けることができる杖。\nたとえば「薬草」をいれると\n「薬草受けの杖」になる。\nそれを振ると、反対方向から杖の魔力が\n飛んできて、「薬草」が あたったのと\n同じ効果になる。\n	×폐기아이템×\n풀이나 씨앗을 넣을 수 있고\n그 효과를 받을 수 있는 지팡이.\n예를 들어 '약초'를 넣으면\n'약초 받기 지팡이'가 된다.\n그걸 휘두르면, 반대 방향에서 지팡이의 마력이\n날아와서, '약초'에 맞은 것과\n같은 효과가 된다.\n
SYS02633	SSCR.BIN	0x6E85F	72		振った相手のスピードを倍にする。\nエビルカンガルーが、いつも持っている。\n	휘두른 상대의 속도를 두 배로 한다.\n이블캥거루가, 항상 갖고 있다.\n
SYS02634	SSCR.BIN	0x6E8A9	87		振った相手を自分の前まで引き寄せる。\nアイテムやワナ、階段まで\n引き寄せることができる。\n	휘두른 상대를 자신의 앞까지 끌어당긴다.\n아이템이나 함정, 계단까지\n끌어당길 수 있다.\n
SYS02635	SSCR.BIN	0x6E902	125		振ると火柱がたち、モンスターや\nアイテムが燃える。\nしばらくすると消えるがその間に\n杖を振りなおすと、燃えている時間が\n延びる。\n	휘두르면 불기둥이 일고, 몬스터나\n아이템이 탄다.\n잠시 후 꺼지지만 그 사이에\n지팡이를 다시 휘두르면, 타는 시간이\n늘어난다.\n
SYS02636	SSCR.BIN	0x6E981	106		振ると、正面にいかずちが発生し、\nモンスターや水を伝わって\nつながっているすべての相手に\nダメージを与える。\n	휘두르면, 정면에 벼락이 발생해,\n몬스터나 물을 타고\n이어져 있는 모든 상대에게\n데미지를 준다.\n
SYS02637	SSCR.BIN	0x6E9ED	125		振った相手のHPが、\n\x01\x0B 100ポイント \x01\x02ほど回復する。\nパコレプキンなどゴーストタイプの\nモンスターの場合はダメージを与えられる。\n	휘두른 상대의 HP가,\n\x01\x0B 100포인트 \x01\x02 정도 회복한다.\n파코렙킨 등 고스트 타입\n몬스터의 경우는 데미지를 줄 수 있다.\n
SYS02638	SSCR.BIN	0x6EA6C	69		杖から壁を壊す弾が飛び出す。\nナナメから杖を振っても、\n壁は壊れない。\n	지팡이서 벽 부수는 탄이 나온다.\n비스듬히 휘둘러도,\n벽은 안 부서진다.\n
SYS02639	SSCR.BIN	0x6EAB3	143		×ボツアイテム×\n振った相手のHPや特徴、趣味、\n生い立ち、テーマソング、どのモンスターと\n仲良しか、あるいはライバルかなど、\n詳しいことがわかる。\n	×폐기아이템×\n휘두른 상대의 HP나 특징, 취미,\n성장 배경, 테마송, 어느 몬스터와\n친한지, 혹은 라이벌인지 등,\n자세한 걸 알 수 있다.\n
SYS02640	SSCR.BIN	0x6EB44	37		振った相手の攻撃が常に空振りになる。\n	휘두른 상대 공격이 늘 헛스윙이 된다.\n
SYS02641	SSCR.BIN	0x6EB6B	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02642	SSCR.BIN	0x6EB7E	87		振った者の正面の5マスすべてに、\nそのフロアに登場するモンスターが、\n5匹並んで登場する。\n	휘두른 자의 정면 5칸 전부에,\n그 층에 등장하는 몬스터가,\n5마리 나란히 등장한다.\n
SYS02643	SSCR.BIN	0x6EBD7	56		振ると、相手が転ぶ。\n持っていると、自分が転ばなくなる。\n	휘두르면, 상대가 넘어진다.\n갖고 있으면 안 넘어진다.\n
SYS02644	SSCR.BIN	0x6EC11	169		振った相手の頭上に爆弾マークがつく。\nこの状態でHPが半分以下になると\n導火線に火がはいり、少しでもダメージを\nうけると爆発してしまう。\nこのとき一撃で倒せれば爆発はしない。\n	휘두른 상대 머리 위에 폭탄 마크가 붙는다.\n이 상태서 HP가 절반 이하가 되면\n도화선에 불이 붙어, 조금이라도 데미지를\n받으면 폭발한다.\n이때 일격에 쓰러뜨리면 폭발 안 한다.\n
SYS02645	SSCR.BIN	0x6ECBC	99		相手のHPと、自分のHPを入れ替える。\n入れ替わるHPが最大HPを超える場合は、\n超える分が切り捨てられる。\n	상대의 HP와, 자신의 HP를 맞바꾼다.\n맞바뀐 HP가 최대 HP를 넘는 경우는,\n넘는 만큼이 버려진다.\n
SYS02646	SSCR.BIN	0x6ED21	108		×ボツアイテム×\n振ると、ダメージのある魔法弾がでる。\n落ちているギタンをこめると、魔法弾の\n威力があがるぞ。\n	×폐기아이템×\n휘두르면, 데미지가 있는 마법탄이 나온다.\n떨어져 있는 기탄을 담으면, 마법탄의\n위력이 오른다.\n
SYS02647	SSCR.BIN	0x6ED8F	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02648	SSCR.BIN	0x6EDA2	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02649	SSCR.BIN	0x6EDB5	70		振った相手がイカリ状態になる。\nバットカンガルーが、いつも持っている。\n	휘두른 상대가 분노 상태가 된다.\n배트캥거루가, 항상 갖고 있다.\n
SYS02650	SSCR.BIN	0x6EDFD	17	SYS02459	×ボツアイテム×\n	×폐기아이템×\n
SYS02651	SSCR.BIN	0x6EE10	89		振った相手がイカリ状態になり、\nスピードが速くなる。\nデビルカンガルーがいつも持っている。\n	휘두른 상대가 분노 상태가 되고,\n속도가 빨라진다.\n데빌캥거루가 항상 갖고 있다.\n
SYS02652	SSCR.BIN	0x6EE6B	50		×ボツアイテム×\n敵を火ダルマにできる。でもボツ。\n	×폐기아이템×\n적을 불덩이로. 근데 미사용.\n
SYS02653	SSCR.BIN	0x6EE9F	123		割らなくてもアイテムの出し入れができる\n便利な壺。\nおにぎりを入れておくと 腐らなくなる。\n巻物を入れておくと、濡れなくなる。\n	깨지 않아도 아이템을 넣고 뺄 수 있는\n편리한 항아리.\n주먹밥을 넣어두면 썩지 않게 된다.\n두루마리를 넣어두면, 젖지 않게 된다.\n
SYS02654	SSCR.BIN	0x6EF1C	152		一定ターンの間、 壺の中に入って、\nモンスターをやり過ごすことができる。\nモンスターや味方に投げつけると、\nしばらくの間、壺の中に\n閉じ込めることができる。\n	일정 턴 동안, 항아리 속에 들어가서,\n몬스터를 피할 수 있다.\n몬스터나 아군에게 던지면,\n한동안, 항아리 속에\n가둘 수 있다.\n
SYS02655	SSCR.BIN	0x6EFB6	54		武器や盾や杖をいれると、\n強化値や使用回数が+1される。\n	무기·방패·지팡이 넣으면,\n강화치·횟수가 +1된다.\n
SYS02656	SSCR.BIN	0x6EFEE	42		未識別のアイテムを入れると、\n識別される。\n	미감정 아이템을 넣으면,\n감정된다.\n
