id	file	offset	budget	same_as	jp	kr
SCR05600	DATASCR.BIN	0x879E5	92	SCR05384	　ま、あたくしこれでも紳士ですから、\n　考える時間くらいはさしあげます。\n　それではね、人間。	뭐, 저도 이래 봬도 신사니까,\n　생각할 시간 정도는 드리죠.\n　그럼, 인간.
SCR05601	DATASCR.BIN	0x87C9A	12	SCR04929	？「まてい!!	？「기다려!
SCR05602	DATASCR.BIN	0x87D24	20	SCR04930	？「ふぬははははは!!	？「후누하하하하하!!
SCR05603	DATASCR.BIN	0x87D65	24	SCR04931	ジンパチ「む、現れたな!!	진파치「음, 나타났구나!!
SCR05604	DATASCR.BIN	0x87DAE	34	SCR04932	ラグーン「ほう……鋼賀村の頭領か。	라군「호오…… 코가 마을 두령인가.
SCR05605	DATASCR.BIN	0x87DD5	58	SCR04933	ジンパチ「わが村にメイオウランを\n　植え付けたのは貴様だな!	진파치「우리 마을에 메이오우란을\n　심은 게 네놈이었구나!
SCR05606	DATASCR.BIN	0x87E14	20	SCR04934	ラグーン「いかにも。	라군「그렇다.
SCR05607	DATASCR.BIN	0x87E2D	61	SCR04935	ジンパチ「おのれ、\n　にっくきモンスターめ。\n　いざ尋常に勝負!	진파치「이 녀석,\n　괘씸한 몬스터 놈.\n　자, 정정당당히 승부!
SCR05608	DATASCR.BIN	0x87E6F	41	SCR04936	ラグーン「ぬわ～ははは!!\n　片腹いたいわ!!	라군「누와~하하하!!\n　우습기 짝이 없구나!
SCR05609	DATASCR.BIN	0x87E9E	29	SCR04937	ラグーン「おおう、また貴様か!	라군「오오, 또 네놈이냐!
SCR05610	DATASCR.BIN	0x87EC0	25	SCR04938	ジンパチ「いざ尋常に勝負!	진파치「자, 정정당당히!
SCR05611	DATASCR.BIN	0x87EDF	33	SCR04939	ラグーン「おおぅ!\n　鋼賀の頭領か!	라군「오오!\n　코가의 두령인가!
SCR05612	DATASCR.BIN	0x87F05	55	SCR04940	ジンパチ「鋼賀の使命により、\n　貴様を退治する!\n　覚悟!!	진파치「코가의 사명으로,\n　네놈을 벤다!\n　각오해라!!
SCR05613	DATASCR.BIN	0x87F41	39	SCR04941	ラグーン「できるかな?\n　ふぬははははは!	라군「할 수 있으려나?\n　후누하하하하하!
SCR05614	DATASCR.BIN	0x87FEB	34	SCR04942	ラグーン「くらえぇい!\nジンパチ「!!	라군「받아랏!\n진파치「!!
SCR05615	DATASCR.BIN	0x88102	59	SCR04943	ラグーン「……ふん、さすがだな。\n　いったん引くとしようか。	라군「……흥, 제법이군.\n　일단 물러나 볼까.
SCR05616	DATASCR.BIN	0x88151	16	SCR04944	ジンパチ「まて!!	진파치「기다려!
SCR05617	DATASCR.BIN	0x88166	43	SCR04945	ラグーン「さらばだ。\n　ぬっはっはっはっは!!	라군「잘 있거라.\n　누핫핫핫핫!!
SCR05618	DATASCR.BIN	0x88264	43	SCR04946	ジンパチ「まったく\n　いまいましいやつ……。	진파치「정말이지\n　괘씸한 놈…….
SCR05619	DATASCR.BIN	0x8829A	35	SCR04947	ジンパチ「ふむ。\n　さすがに手強い。	진파치「흠.\n　과연 만만치 않군.
SCR05620	DATASCR.BIN	0x882E2	40	SCR04948	ジンパチ「アスカ＠どの、\n　いきましょう!	진파치「아스카＠ 님,\n　갑시다!
SCR05621	DATASCR.BIN	0x8831F	11	SCR04949	？「まてぃ!	？「기다려!
SCR05622	DATASCR.BIN	0x883A8	20	SCR04930	？「ふぬははははは!!	？「후누하하하하하!!
SCR05623	DATASCR.BIN	0x88403	64	SCR04951	ラグーン「小娘、ワシらの\n　邪魔をするつもりか。\n　ふん! 面白い。	라군「어린 계집, 우리\n　방해를 할 셈이냐.\n　흥! 재밌군.
SCR05624	DATASCR.BIN	0x88447	59	SCR04952	　次のフロアをな、ワシの炎で\n　埋め尽くしておいてやったぞ。	다음 층 말이다, 내 불꽃으로\n　가득 채워뒀느니라.
SCR05625	DATASCR.BIN	0x88485	63	SCR04953	　乗り越えてみるが良い。\n　できるものならな。\n　ふはははははは!	뛰어넘어 보거라.\n　할 수 있다면 말이지.\n　푸하하하하하하!
SCR05626	DATASCR.BIN	0x884CA	87	SCR04954	ラグーン「ワシを倒したから\n　といっていい気になるなよ小娘。\n　まだまだ勝負はこれからよ!	라군「나를 쓰러뜨렸다고\n　우쭐대지 마라, 어린 계집.\n　승부는 아직 이제부터다!
SCR05627	DATASCR.BIN	0x88525	59	SCR04952	　次のフロアをな、ワシの炎で\n　埋め尽くしておいてやったぞ。	다음 층 말이다, 내 불꽃으로\n　가득 채워뒀느니라.
SCR05628	DATASCR.BIN	0x88563	63	SCR04953	　乗り越えてみるが良い。\n　できるものならな。\n　ふはははははは!	뛰어넘어 보거라.\n　할 수 있다면 말이지.\n　푸하하하하하하!
SCR05629	DATASCR.BIN	0x885A8	64	SCR04957	ラグーン「この星華の大筒に\n　隠された宝は\n　わしらのもんじゃ～。	라군「이 세이카 대통에\n　숨겨진 보물은\n　우리 거니라~.
SCR05630	DATASCR.BIN	0x885EC	47	SCR04958	　次のフロアは、\n　ワシの炎で埋め尽くしておく。	다음 층은,\n　내 불꽃으로 가득 채워두겠다.
SCR05631	DATASCR.BIN	0x8861F	45	SCR04959	　そのスキに、宝を探さねば!!\n　ぬおおおおお!!	그 틈에, 보물을 찾아야지!!\n　누오오오오오!!
SCR05632	DATASCR.BIN	0x8870B	11	SCR04960	？「待ちな!	？「기다려!
SCR05633	DATASCR.BIN	0x8881E	43	SCR04961	アクィラ「ここいらは\n　アタシの風の領分よ。	아퀼라「이 근방은\n　내 바람의 영역이야.
SCR05634	DATASCR.BIN	0x8884C	72	SCR04962	　アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	너를\n　야카구라 숲까지 되돌리는 바람이,\n　평소보다 빨리 불어올 테니까.
SCR05635	DATASCR.BIN	0x88897	77	SCR04963	　クロンの風より、\n　アタシのほうが強いところ、\n　見せてあげるわ。じゃあねっ!	크론의 바람보다,\n　내가 더 강하다는 걸,\n　보여주겠어. 그럼 안녕!
SCR05636	DATASCR.BIN	0x888EA	73	SCR04964	アクィラ「一度アタシを\n　倒したからって\n　いい気になってるんじゃないわよ!	아퀼라「한 번 나를\n　쓰러뜨렸다고\n　우쭐대지 말라고!
SCR05637	DATASCR.BIN	0x88936	88	SCR04965	　このあたりじゃ、アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	이 근방에선, 너를\n　야카구라 숲까지 되돌리는 바람이,\n　평소보다 빨리 불어올 테니까.
SCR05638	DATASCR.BIN	0x88991	77	SCR04963	　クロンの風より、\n　アタシのほうが強いところ、\n　見せてあげるわ。じゃあねっ!	크론의 바람보다,\n　내가 더 강하다는 걸,\n　보여주겠어. 그럼 안녕!
SCR05639	DATASCR.BIN	0x889E4	76	SCR04967	アクィラ「まだこんなところに\n　いるなんて……\n　ほんとに目ざわりな人間だよ。	아퀼라「아직도 이런 데\n　있다니……\n　정말로 눈엣가시인 인간이네.
SCR05640	DATASCR.BIN	0x88A33	88	SCR04965	　このあたりじゃ、アンタを\n　八神楽の森まで戻す風が、\n　いつもより早く吹いてくるからね。	이 근방에선, 너를\n　야카구라 숲까지 되돌리는 바람이,\n　평소보다 빨리 불어올 테니까.
SCR05641	DATASCR.BIN	0x88A8F	47	SCR04969	　このスキに\n　レアなアイテムを探さなきゃ……。	이 틈에\n　레어 아이템을 찾아야 해…….
SCR05642	DATASCR.BIN	0x88B68	46	SCR04970	？「ホーッホッホッホ!\n　またお会いしましたね。	？「호호호홋!\n　또 만났군요.
SCR05643	DATASCR.BIN	0x88B9C	11	SCR04971	？「おまち!	？「멈춰!
SCR05644	DATASCR.BIN	0x88BAD	39	SCR04972	？「おまち!\n　この先へは進ませませんよ!	？「멈춰!\n　이 앞으로는 못 지나가요!
SCR05645	DATASCR.BIN	0x88C5D	74	SCR04973	クーフク「貴女は少し、\n　淑女のたしなみを\n　身に付けなければいけませんよ。	쿠후쿠「그대는 조금,\n　숙녀의 소양을\n　갖춰야만 해요.
SCR05646	DATASCR.BIN	0x88CAA	98	SCR04974	　そうそう、この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりました。	참, 이 앞의 층에는,\n　먹을 것이 전혀 없답니다.\n　제가 다 썩혀버렸거든요.
SCR05647	DATASCR.BIN	0x88D0F	84	SCR04975	　これにこりたら、ブフー信仰なんて\n　下品なものはお捨てなさい。\n　ではこれで。失礼。	이걸로 정신 차렸으면, 부후 신앙 같은\n　천박한 건 버리세요.\n　그럼 이만.
SCR05648	DATASCR.BIN	0x88D69	59	SCR04976	クーフク「ふん、あいかわず\n　お下品な生き物よね、人間って。	쿠후쿠「흥, 여전히\n　천박한 생물이네요, 인간이란.
SCR05649	DATASCR.BIN	0x88DA7	103	SCR04977	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね。\n　あたくしが腐らせてやりましたから。	알겠어요!? 이 앞의 층에는,\n　먹을 것이 전혀 없답니다.\n　제가 다 썩혀버렸으니까요.
SCR05650	DATASCR.BIN	0x88E11	107	SCR04978	　これにこりたら、ブフー信仰なんて\n　お捨てなさい。いずれこの国は、\n　あたくしたちのものになるんですからね!	이걸로 정신 차렸으면, 부후 신앙 따위\n　버리세요. 어차피 이 나라는,\n　저희 것이 될 테니까요!
SCR05651	DATASCR.BIN	0x88E82	52	SCR04979	クーフク「フン!\n　見れば見るほど\n　憎たらしい人間ね!	쿠후쿠「흥!\n　보면 볼수록\n　얄미운 인간이네요!
SCR05652	DATASCR.BIN	0x88EB9	102	SCR04980	　いいこと!? この先のフロアには、\n　食べ物は一切ありませんからね!\n　あたくしが腐らせてやりましたから。	알겠어요!? 이 앞의 층에는,\n　먹을 것이 전혀 없답니다!\n　제가 다 썩혀버렸으니까요.
SCR05653	DATASCR.BIN	0x88F23	30	SCR04981	　あんたと戦う気は無いけど……	너랑 싸울 생각은 없지만……
SCR05654	DATASCR.BIN	0x88F44	98	SCR04982	　……せめてこうしないと、あんたに\n　レアアイテム、全部取られちゃう\n　じゃないのさ! まったくもう!!	……적어도 이렇게 안 하면, 너한테\n　레어 아이템, 전부 빼앗기잖아!\n　정말이지!!
SCR05655	DATASCR.BIN	0x89037	29	SCR04983	サンジュ「ちょ～っとまったぁ!	산주「자~잠깐 기다려!
SCR05656	DATASCR.BIN	0x890CB	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산주「여길 지나가고 싶으면,\n　내 내기에 응해줘야겠어!\n　한 판에 1000기탄이다.
SCR05657	DATASCR.BIN	0x89135	71	SCR04985	ヘイジ「ほう、賭けかい!\n　へっへっへ。\n　アッシは賭け事が大好きでねえ。	헤이지「호오, 내기라고!\n　헤헤헤.\n　나는 도박을 아주 좋아하거든.
SCR05658	DATASCR.BIN	0x89188	59	SCR04986	　アネさん、\n　ここはアッシにまかしちゃ\n　もらえませんかい?	누님,\n　여긴 저한테\n　맡겨주시지 않겠습니까?
SCR05659	DATASCR.BIN	0x891C7	49	SCR04987	　こう見えても、\n　バクチで負けたこたぁねえんだ。	이래 봬도,\n　도박에서 진 적이 없거든.
SCR05660	DATASCR.BIN	0x89205	72	SCR04988	サンジュ「ほう、このあたりじゃあ\n　みかけねえカッパだな。\n　ま、いいや。	산주「호오, 이 근방에선\n　못 보던 캇파로군.\n　뭐, 상관없나.
SCR05661	DATASCR.BIN	0x89266	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산주「여길 지나가고 싶으면,\n　내 내기에 응해줘야겠어!\n　한 판에 1000기탄이다.
SCR05662	DATASCR.BIN	0x892D0	41	SCR04990	ヘイジ「おっと、\n　またアッシの出番かな。	헤이지「이런,\n　또 내 차례인가.
SCR05663	DATASCR.BIN	0x892FF	67	SCR04991	サンジュ「おっ、このあいだのやろうか。\n　うーし。今度はまけねえぞ。	산주「오, 저번의 그놈이군.\n　좋아. 이번엔 안 진다.
SCR05664	DATASCR.BIN	0x89352	30	SCR04992	　さ、ルールはこの前と同じだ。	자, 규칙은 저번이랑 같다.
SCR05665	DATASCR.BIN	0x8937B	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산주「여길 지나가고 싶으면,\n　내 내기에 응해줘야겠어!\n　한 판에 1000기탄이다.
SCR05666	DATASCR.BIN	0x893E4	38	SCR04994	　!\n　またこのまえのラッキーガッパか。	!\n　또 저번의 럭키갓파인가.
SCR05667	DATASCR.BIN	0x8940F	29	SCR04995	ヘイジ「よっ、またやるのかい?	헤이지「어이, 또 하는 거야?
SCR05668	DATASCR.BIN	0x89431	79	SCR04996	サンジュ「あったりめえだ。\n　こちとらサイコロを前に\n　逃げ出したこたぁねえのよ!	산주「당연하지.\n　나는 주사위 앞에서\n　도망친 적이 없다고!
SCR05669	DATASCR.BIN	0x89490	28	SCR04997	　ルールはいつものとおりだ。	규칙은 늘 하던 대로다.
SCR05670	DATASCR.BIN	0x89529	88	SCR04998	サンジュ「さ、ここに\n　二つのしあわせ草がある。\n　片方は本物だが、もう片方はニセもんだ。	산주「자, 여기\n　두 개의 행복초가 있다.\n　한쪽은 진짜지만, 다른 한쪽은 가짜다.
SCR05671	DATASCR.BIN	0x89584	67	SCR04999	　さ、どっちが本物だ?\n　あんたのほうから見て、\n　右か左かで答えな。	자, 어느 쪽이 진짜냐?\n　네가 보는 쪽에서,\n　좌우로 답해봐.
SCR05672	DATASCR.BIN	0x895E1	34	SCR05000	ヘイジ「へん……アッシは、右だな。	헤이지「흥…… 나는, 오른쪽이군.
SCR05673	DATASCR.BIN	0x8960E	34	SCR05001	ヘイジ「へん……アッシは、左だな。	헤이지「흥…… 나는, 왼쪽이군.
SCR05674	DATASCR.BIN	0x896A2	27	SCR05002	ヘイジ「へっへーあたりだぜ!	헤이지「헤헤, 맞혔다!
SCR05675	DATASCR.BIN	0x896C2	69	SCR05003	サンジュ「ちっ、運のいいやろうだ。\n　そいつはくれてやるよ。じゃあな。	산주「칫, 운 좋은 녀석이군.\n　그건 줄 테니. 그럼 이만.
SCR05676	DATASCR.BIN	0x8976F	53	SCR05004	ヘイジ「さ、アネさん。\n　勝ちやしたぜ。いきましょう。	헤이지「자, 누님.\n　이겼습니다. 갑시다.
SCR05677	DATASCR.BIN	0x897C3	87	SCR04984	サンジュ「ここを通りたきゃ、\n　オレの賭けに付き合ってもらうぜ!\n　１回１０００ギタンだ。	산주「여길 지나가고 싶으면,\n　내 내기에 응해줘야겠어!\n　한 판에 1000기탄이다.
SCR05678	DATASCR.BIN	0x89820	30	SCR05006	サンジュ「また会ったな風来人。	산주「또 만났군, 풍래인.
SCR05679	DATASCR.BIN	0x89841	73	SCR05007	　結構稼いでるんだろ?\n　いっちょそれで、\n　オレと賭けをしようじゃねえか。	꽤 벌었지?\n　그걸로,\n　나랑 내기 한판 어때?
SCR05680	DATASCR.BIN	0x8988E	30	SCR05008	　１回１０００ギタンだけどよ。	한 판에 1000기탄이지만.
SCR05681	DATASCR.BIN	0x898CF	10	SCR05009	賭けをする	내기한다
SCR05682	DATASCR.BIN	0x898E1	4	SCR05010	断る	거절
SCR05683	DATASCR.BIN	0x899BF	88	SCR04998	サンジュ「さ、ここに\n　二つのしあわせ草がある。\n　片方は本物だが、もう片方はニセもんだ。	산주「자, 여기\n　두 개의 행복초가 있다.\n　한쪽은 진짜지만, 다른 한쪽은 가짜다.
SCR05684	DATASCR.BIN	0x89A1A	67	SCR04999	　さ、どっちが本物だ?\n　あんたのほうから見て、\n　右か左かで答えな。	자, 어느 쪽이 진짜냐?\n　네가 보는 쪽에서,\n　좌우로 답해봐.
SCR05685	DATASCR.BIN	0x89AA7	4	SCR05013	みぎ	우
SCR05686	DATASCR.BIN	0x89AB3	6	SCR05014	ひだり	좌
SCR05687	DATASCR.BIN	0x89B8C	70	SCR05015	サンジュ「ちっ! 運のいい女だ!\n　そいつは約束どおりやるよ。\n　じゃあな!	산주「칫! 운 좋은 여자군!\n　그건 약속대로 주지.\n　그럼 이만!
SCR05688	DATASCR.BIN	0x89BDB	44	SCR05016	サンジュ「へっへー。は・ず・れ。\n　じゃあな!	산주「헤헤. 꽝·이·야.\n　그럼 이만!
SCR05689	DATASCR.BIN	0x89C70	44	SCR05017	サンジュ「ちぇっ、ノリが悪いなあ。\n　よっと!	산주「쳇, 흥이 안 나는군.\n　얍!
SCR05690	DATASCR.BIN	0x89CA2	68	SCR05018	サンジュ「ふうん……\n　じゃあしょうがねえ。\n　通行料をいただくかな。	산주「흐응……\n　그럼 어쩔 수 없지.\n　통행료를 받아볼까.
SCR05691	DATASCR.BIN	0x89D43	62	SCR05019	　　　　　アスカ＠はサンジュに\n　　　　　５００ギタン盗まれた!	아스카＠는 산주에게\n　　　　　500기탄을 도둑맞았다!
SCR05692	DATASCR.BIN	0x89D8E	84	SCR05020	サンジュ「悪いね。バトルでは\n　あんたにかなわなくても\n　盗みならまだまだ負けねえよ。	산주「미안하지만. 전투에서는\n　너한테 못 당해도\n　도둑질이라면 아직 안 진다고.
SCR05693	DATASCR.BIN	0x89DE6	75	SCR05021	　オレの盗み技のまえには、\n　トドの盾すら通じねえのさ。\n　じゃあな、あばよ!	내 도둑질 기술 앞에서는,\n　트도의 방패조차 안 통해.\n　그럼, 잘 있어!
SCR05694	DATASCR.BIN	0x89E37	78	SCR05022	サンジュ「オレの盗み技のまえには、\n　トドの盾すら通じねえのさ。\n　悪く思うな。	산주「내 도둑질 기술 앞에서는,\n　트도의 방패조차 안 통해.\n　나쁘게 생각지 마.
SCR05695	DATASCR.BIN	0x89F6A	26	SCR05023	ソラン「来た来た! 人間よ!!	소란「왔다! 인간이다!!
SCR05696	DATASCR.BIN	0x89F87	17	SCR05024	ドラン「くふふふ!	도란「쿠후후후!
SCR05697	DATASCR.BIN	0x89F9E	21	SCR05025	ソラン「こらまて人間!	소란「이놈, 기다려!
SCR05698	DATASCR.BIN	0x89FB6	15	SCR05026	ドラン「そうだ!	도란「그래!
SCR05699	DATASCR.BIN	0x89FCB	21	SCR05027	ソラン「あ、いたいた!	소란「아, 있다 있어!
SCR05700	DATASCR.BIN	0x89FE3	18	SCR05028	ドラン「まてまて!!	도란「기다려!!
SCR05701	DATASCR.BIN	0x8A0EA	38	SCR05029	ソラン「じゃ～ん!\n　つぎのフロアにぃ。	소란「짜~잔!\n　다음 층에다.
SCR05702	DATASCR.BIN	0x8A124	56	SCR05030	ドラン「ワナをい～っぱい\n　仕掛けておいたぞぉ!\n　くふふ!	도란「덫을 잔~뜩\n　설치해뒀다구!\n　쿠후후!
SCR05703	DATASCR.BIN	0x8A17A	25	SCR03419	ソラン＆ドラン「じゃあな!	소란&도란「그럼 안녕!
SCR05704	DATASCR.BIN	0x8A199	47	SCR05032	ドラン「いい気になるなよ!\nソラン「そうだそうだ!	도란「우쭐대지 마라!\n소란「맞아 맞아!
SCR05705	DATASCR.BIN	0x8A1DC	26	SCR05033	ソラン「つぎのフロアにぃ。	소란「다음 층에다.
SCR05706	DATASCR.BIN	0x8A20A	74	SCR05034	ドラン「ワナをい～っぱい、い～っぱい、\n　い～～～っぱい仕掛けておいたぞぉ!	도란「덫을 잔~뜩, 잔~뜩,\n　잔~~~뜩 설치해뒀다구!
SCR05707	DATASCR.BIN	0x8A272	57	SCR05035	ソラン＆ドラン「越えられるものなら\n　越えてみろ!じゃあな!	소란&도란「넘을 수 있으면\n　넘어봐라! 그럼 안녕!
SCR05708	DATASCR.BIN	0x8A2C0	45	SCR05036	ドラン「やい、人間!\n　この先には行かせないぞ!	도란「이봐, 인간!\n　이 앞으로는 못 가게 한다!
SCR05709	DATASCR.BIN	0x8A301	78	SCR05037	ソラン「そうよ!\n　この先のフロアに、ワナいーっぱい\n　仕掛けておいたんだからね!	소란「맞아!\n　이 앞의 층에, 덫을 잔뜩\n　설치해뒀거든!
SCR05710	DATASCR.BIN	0x8A36D	103	SCR05038	ソラン＆ドラン「越えられるものなら\n　越えてみろ! そのスキにレアアイテムは\n　全部オレたちのもんだからな!	소란&도란「넘을 수 있으면\n　넘어봐라! 그 틈에 레어 아이템은\n　전부 우리 거니까!
SCR05711	DATASCR.BIN	0x8A4F1	17	SCR05039	ポント「あ、人間!	폰토「아, 인간!
SCR05712	DATASCR.BIN	0x8A518	84	SCR05040	　ざ、残念だったな!\n　この先のフロアには、もう\n　アイテムなんか１個も落ちてねえダぞ!	자, 아쉽게 됐구나!\n　이 앞의 층에는, 이미\n　아이템 따위 하나도 없다구!
SCR05713	DATASCR.BIN	0x8A57A	67	SCR05041	　オラはな。商売神サカイにも負けない\n　立派な商人になってやるんだ。	나는 말이지. 사카이 신에게도 안 지는\n　훌륭한 상인이 될 거다.
SCR05714	DATASCR.BIN	0x8A5C0	82	SCR05042	　そのためにも!\n　拾ったアイテムはぜーんぶ、\n　オラの店の開店資金にするんだからな!	그러기 위해서도!\n　주운 아이템은 전~부,\n　내 가게 개업 자금으로 쓸 거니까!
SCR05715	DATASCR.BIN	0x8A618	76	SCR05043	　ラグーンの父ちゃんにも\n　言われているんだ。\n　おめえのジャマをしろってな。	라군 아버지한테도\n　들었다고.\n　네놈을 방해하라고 말이야.
SCR05716	DATASCR.BIN	0x8A668	56	SCR05044	　風来人なら、アイテムがないのは\n　困るだろ。へへーんだ!	풍래인이라면, 아이템이 없으면\n　곤란하겠지. 헤헤~ㅇ!
SCR05717	DATASCR.BIN	0x8A6B0	23	SCR05045	コッパ「くそーくやしい!	콧파「젠장, 분해!
SCR05718	DATASCR.BIN	0x8A759	45	SCR05046	ポント「ふ、ふわわ……\n　ま、またねずみ……。	폰토「후, 후와와……\n　또, 또 쥐다…….
SCR05719	DATASCR.BIN	0x8A7A8	41	SCR05047	コッパ「また!\n　オイラはねずみじゃないぞ!	콧파「또!\n　나는 쥐가 아니라고!
SCR05720	DATASCR.BIN	0x8A879	16	SCR05048	ポント「わあぁ!!	폰토「으아앗!!
SCR05721	DATASCR.BIN	0x8A88E	20	SCR05049	コッパ「まて、この!!	콧파「기다려, 이놈!!
SCR05722	DATASCR.BIN	0x8AB97	38	SCR01105	ポント「く、くそっ!\x1F\x0F\n　覚えてるダぞ!!	폰토「크, 큭!\x1F\x0F\n　기억해두겠다!!
SCR05723	DATASCR.BIN	0x8AC5F	47	SCR05051	コッパ「ちぇっ!!\n　逃げ足だけは速えな、あいつ。	콧파「쳇!!\n　도망은 빠르다니까, 저 녀석.
SCR05724	DATASCR.BIN	0x8ADE1	31	SCR05052	ティナ「あら\n　アスカ＠ちゃん!!	티나「어머\n　아스카＠ 짱!!
SCR05725	DATASCR.BIN	0x8AE06	14	SCR05053	ティナ「あら。	티나「어머.
SCR05726	DATASCR.BIN	0x8AF21	43	SCR05054	ティナ「どう?\n　お見合いの話、考えてくれた?	티나「어때?\n　맞선 얘기, 생각해봤어?
SCR05727	DATASCR.BIN	0x8AF61	39	SCR05055	ミナモ「もう、\n　またそんなこといって。	미나모「참,\n　또 그런 소릴 하네.
SCR05728	DATASCR.BIN	0x8AF8C	40	SCR05056	　ちょっと待ちなさいよ、\n　そこのブタ猫!	잠깐 기다리시지,\n　거기 돼지 고양이!
SCR05729	DATASCR.BIN	0x8AFCC	42	SCR05057	ミナモ「えっ!?\n　アスカ＠、お見合いするの?	미나모「엣!?\n　아스카＠, 맞선 봐?
SCR05730	DATASCR.BIN	0x8B00A	59	SCR05058	アスカ＠「と、とととんでもない!\n　しない、しないでござるよ!	아스카＠「아, 아아당치도 않다!\n　안 한다, 안 할 것이니라!
SCR05731	DATASCR.BIN	0x8B04A	28	SCR05059	ミナモ「ああ、びっくりした。	미나모「아아, 놀랐잖아.
SCR05732	DATASCR.BIN	0x8B085	77	SCR05060	ミナモ「……って、見合い相手って、\n　ひょっとして\n　このブタ猫の子供かなんか?	미나모「……근데, 맞선 상대가,\n　혹시\n　이 돼지 고양이 자식이라도 되는 거야?
SCR05733	DATASCR.BIN	0x8B0E6	19	SCR05061	ティナ「ぶっ! ブタ!	티나「풉! 돼지라니!
SCR05734	DATASCR.BIN	0x8B0FD	54	SCR05062	　口のきき方には気をつけなさいよ。\n　このはなたれ小娘!	말버릇 조심하는 게 좋을 거야.\n　이 코흘리개 계집애!
SCR05735	DATASCR.BIN	0x8B155	41	SCR05063	ミナモ「はなたれですって?!\n　ムッカー!!!!	미나모「코흘리개라고?!\n　뿌직!!!!
SCR05736	DATASCR.BIN	0x8B181	83	SCR05064	　八魔天ってほーんと\n　たちの悪いモンスターね!\n　私の国や祭来国の人たちを困らせて。	팔마천이란 건 정말\n　고약한 몬스터네!\n　우리랑 사이라이국 사람들을 곤란하게 하고.
SCR05737	DATASCR.BIN	0x8B1D8	29	SCR05065	　そのうえ、こんなバカなこと!	게다가, 바보 같은 짓을!
