id	file	offset	budget	same_as	jp	kr
SYS01650	SSCR.BIN	0x62947	10	SYS01396	没アイテム	미사용 아이템
SYS01651	SSCR.BIN	0x62974	10		×雷雲の壺	×뇌운의 항아리
SYS01652	SSCR.BIN	0x6297F	14		らいうんのつぼ	뇌운의 항아리
SYS01653	SSCR.BIN	0x629B0	14		×おうえんの壺	×응원의 항아리
SYS01654	SSCR.BIN	0x629BF	10	SYS01396	没アイテム	미사용 아이템
SYS01655	SSCR.BIN	0x629EC	14		×三身一体の壺	×삼신일체의 항아리
SYS01656	SSCR.BIN	0x629FB	20		さんみいったいのつぼ	삼신일체의 항아리
SYS01657	SSCR.BIN	0x62A32	14		×三位一体の壺	×삼위일체의 항아리
SYS01658	SSCR.BIN	0x62A41	20		さんみいっぱいのつぼ	삼위일체의 항아리
SYS01659	SSCR.BIN	0x62A78	8		換金の壺	환금의 항아리
SYS01660	SSCR.BIN	0x62A81	14		かんきんのつぼ	환금의 항아리
SYS01661	SSCR.BIN	0x62AE2	8	SYS00592	ンドゥバ	은두바
SYS01662	SSCR.BIN	0x62AEB	8		んどぅば	은두바
SYS01663	SSCR.BIN	0x62B14	10		鈍足のワナ	둔족의 함정
SYS01664	SSCR.BIN	0x62B1F	14		どんそくのわな	둔족의 함정
SYS01665	SSCR.BIN	0x62B4E	12		ケロケロの雨	개굴개굴 비
SYS01666	SSCR.BIN	0x62B5B	14		けろけろのあめ	개굴개굴 비
SYS01667	SSCR.BIN	0x62B8A	10		落石のワナ	낙석의 함정
SYS01668	SSCR.BIN	0x62B95	14		らくせきのわな	낙석의 함정
SYS01669	SSCR.BIN	0x62BC4	12		大落石のワナ	대낙석의 함정
SYS01670	SSCR.BIN	0x62BD1	18		だいらくせきのわな	대낙석의 함정
SYS01671	SSCR.BIN	0x62C04	4		バネ	스프링
SYS01672	SSCR.BIN	0x62C09	4		ばね	스프링
SYS01673	SSCR.BIN	0x62C2E	4	SYS01671	バネ	스프링
SYS01674	SSCR.BIN	0x62C33	4	SYS01672	ばね	스프링
SYS01675	SSCR.BIN	0x62C58	10		トラバサミ	덫
SYS01676	SSCR.BIN	0x62C63	10		とらばさみ	덫
SYS01677	SSCR.BIN	0x62C8E	14		一方通行のワナ	일방통행의 함정
SYS01678	SSCR.BIN	0x62C9D	22		いっぽうつうこうのわな	일방통행의 함정
SYS01679	SSCR.BIN	0x62CD4	14	SYS01677	一方通行のワナ	일방통행의 함정
SYS01680	SSCR.BIN	0x62CE3	22	SYS01678	いっぽうつうこうのわな	일방통행의 함정
SYS01681	SSCR.BIN	0x62D1A	14	SYS01677	一方通行のワナ	일방통행의 함정
SYS01682	SSCR.BIN	0x62D29	22	SYS01678	いっぽうつうこうのわな	일방통행의 함정
SYS01683	SSCR.BIN	0x62D60	14	SYS01677	一方通行のワナ	일방통행의 함정
SYS01684	SSCR.BIN	0x62D6F	22	SYS01678	いっぽうつうこうのわな	일방통행의 함정
SYS01685	SSCR.BIN	0x62DA6	14	SYS01677	一方通行のワナ	일방통행의 함정
SYS01686	SSCR.BIN	0x62DB5	22	SYS01678	いっぽうつうこうのわな	일방통행의 함정
SYS01687	SSCR.BIN	0x62DEC	16		イガイガボトボト	따끔따끔 뚝뚝
SYS01688	SSCR.BIN	0x62DFD	16		いがいがぼとぼと	따끔따끔 뚝뚝
SYS01689	SSCR.BIN	0x62E2E	6		転び石	넘어지는 돌
SYS01690	SSCR.BIN	0x62E35	10		ころびいし	넘어지는 돌
SYS01691	SSCR.BIN	0x62E60	16		モンスターのワナ	몬스터의 함정
SYS01692	SSCR.BIN	0x62E71	16		もんすたーのわな	몬스터의 함정
SYS01693	SSCR.BIN	0x62EA2	12		警報スイッチ	경보 스위치
SYS01694	SSCR.BIN	0x62EAF	16		けいほうすいっち	경보 스위치
SYS01695	SSCR.BIN	0x62EE0	8		罠のワナ	덫의 함정
SYS01696	SSCR.BIN	0x62EE9	10		わなのわな	덫의 함정
SYS01697	SSCR.BIN	0x62F14	8		眠りガス	수면 가스
SYS01698	SSCR.BIN	0x62F1D	10		ねむりがす	수면 가스
SYS01699	SSCR.BIN	0x62F48	8		幻覚ガス	환각 가스
SYS01700	SSCR.BIN	0x62F51	12		げんかくがす	환각 가스
SYS01701	SSCR.BIN	0x62F7E	6		回転板	회전판
SYS01702	SSCR.BIN	0x62F85	12		かいてんばん	회전판
SYS01703	SSCR.BIN	0x62FB2	10		連鎖のワナ	연쇄의 함정
SYS01704	SSCR.BIN	0x62FBD	12		れんさのわな	연쇄의 함정
SYS01705	SSCR.BIN	0x62FEA	12		木の矢のワナ	나무화살 함정
SYS01706	SSCR.BIN	0x62FF7	12		きのやのわな	나무화살 함정
SYS01707	SSCR.BIN	0x63024	12		鉄の矢のワナ	쇠화살 함정
SYS01708	SSCR.BIN	0x63031	14		てつのやのわな	쇠화살 함정
SYS01709	SSCR.BIN	0x63060	10		毒矢のワナ	독화살 함정
SYS01710	SSCR.BIN	0x6306B	12		どくやのわな	독화살 함정
SYS01711	SSCR.BIN	0x63098	6		落し穴	함정 구덩이
SYS01712	SSCR.BIN	0x6309F	10		おとしあな	함정 구덩이
SYS01713	SSCR.BIN	0x630CA	12		召喚スイッチ	소환 스위치
SYS01714	SSCR.BIN	0x630D7	18		しょうかんすいっち	소환 스위치
SYS01715	SSCR.BIN	0x6310A	4		地雷	지뢰
SYS01716	SSCR.BIN	0x6310F	6		じらい	지뢰
SYS01717	SSCR.BIN	0x63136	8		大型地雷	대형 지뢰
SYS01718	SSCR.BIN	0x6313F	14		おおがたじらい	대형 지뢰
SYS01719	SSCR.BIN	0x6316E	12		デロデロの湯	흐물흐물 온천물
SYS01720	SSCR.BIN	0x6317B	12		でろでろのゆ	흐물흐물 온천물
SYS01721	SSCR.BIN	0x631A8	14		装備外しのワナ	장비해제 함정
SYS01722	SSCR.BIN	0x631B7	18		そうびはずしのわな	장비해제 함정
SYS01723	SSCR.BIN	0x631EA	12		水滴ポットン	물방울 퐁당
SYS01724	SSCR.BIN	0x631F7	16		すいてきぽっとん	물방울 퐁당
SYS01725	SSCR.BIN	0x63228	10		丸太のワナ	통나무 함정
SYS01726	SSCR.BIN	0x63233	12		まるたのわな	통나무 함정
SYS01727	SSCR.BIN	0x63260	10		トゲのワナ	가시 함정
SYS01728	SSCR.BIN	0x6326B	10		とげのわな	가시 함정
SYS01729	SSCR.BIN	0x63296	10		呪いのワナ	저주의 함정
SYS01730	SSCR.BIN	0x632A1	12		のろいのわな	저주의 함정
SYS01731	SSCR.BIN	0x632CE	12		イカリのワナ	분노의 함정
SYS01732	SSCR.BIN	0x632DB	12		いかりのわな	분노의 함정
SYS01733	SSCR.BIN	0x63308	14		いかずちのワナ	벼락의 함정
SYS01734	SSCR.BIN	0x63317	14		いかずちのわな	벼락의 함정
SYS01735	SSCR.BIN	0x63346	10		エレキの箱	전기 상자
SYS01736	SSCR.BIN	0x63371	10	SYS01735	エレキの箱	전기 상자
SYS01737	SSCR.BIN	0x6339C	10	SYS01735	エレキの箱	전기 상자
SYS01738	SSCR.BIN	0x633C7	10	SYS01735	エレキの箱	전기 상자
SYS01739	SSCR.BIN	0x633F2	10	SYS01735	エレキの箱	전기 상자
SYS01740	SSCR.BIN	0x633FD	12		えれきのはこ	전기 상자
SYS01741	SSCR.BIN	0x6342A	6	SYS01053	ギタン	기탄
SYS01742	SSCR.BIN	0x63431	6		ぎたん	기탄
SYS01743	SSCR.BIN	0x63458	6		風魔石	풍마석
SYS01744	SSCR.BIN	0x6345F	10		ふうませき	풍마석
SYS01745	SSCR.BIN	0x6348A	6	SYS01048	秘技書	비기서
SYS01746	SSCR.BIN	0x63491	8		ひぎしょ	비기서
SYS01747	SSCR.BIN	0x634BA	10		エレキ回路	전기 회로
SYS01748	SSCR.BIN	0x634C5	12		えれきかいろ	전기 회로
SYS01749	SSCR.BIN	0x634F2	12		金色の転び石	금빛 넘어지는 돌
SYS01750	SSCR.BIN	0x634FF	20		きんいろのころびいし	금빛 넘어지는 돌
SYS01751	SSCR.BIN	0x63534	12		万能ハリガネ	만능 철사
SYS01752	SSCR.BIN	0x63541	16		ばんのうはりがね	만능 철사
SYS01753	SSCR.BIN	0x63572	14		不腐のおにぎり	안 썩는 주먹밥
SYS01754	SSCR.BIN	0x63581	16		ふはいのおにぎり	안 썩는 주먹밥
SYS01755	SSCR.BIN	0x635B2	8		英知の杖	예지의 지팡이
SYS01756	SSCR.BIN	0x635BB	12		えいちのつえ	예지의 지팡이
SYS01757	SSCR.BIN	0x635E8	10		安住の黒柱	안주의 검은 기둥
SYS01758	SSCR.BIN	0x635F3	22		あんじゅうのくろばしら	안주의 검은 기둥
SYS01759	SSCR.BIN	0x6362A	10		運命の角笛	운명의 뿔피리
SYS01760	SSCR.BIN	0x63635	18		うんめいのつのぶえ	운명의 뿔피리
SYS01761	SSCR.BIN	0x63668	14		長者のソロバン	장자의 주판
SYS01762	SSCR.BIN	0x63677	20		ちょうじゃのそろばん	장자의 주판
SYS01763	SSCR.BIN	0x636AC	10		追い風の剣	순풍의 검
SYS01764	SSCR.BIN	0x636B7	14		おいかぜのけん	순풍의 검
SYS01765	SSCR.BIN	0x636E6	12		レアアイテム	레어 아이템
SYS01766	SSCR.BIN	0x636F3	12		れああいてむ	레어 아이템
SYS01767	SSCR.BIN	0x637C0	4		無印	무인
SYS01768	SSCR.BIN	0x637C5	28		かべをほれるが、たまに壊れる	벽을 뚫을 수 있지만, 가끔 부서진다
SYS01769	SSCR.BIN	0x637E2	10		必ず当たる	반드시 명중한다
SYS01770	SSCR.BIN	0x637ED	20		会心の一撃が出やすい	회심의 일격이 잘 나온다
SYS01771	SSCR.BIN	0x63802	28		前方３方向を１度に攻撃できる	전방 3방향을 한 번에 공격할 수 있다
SYS01772	SSCR.BIN	0x6381F	22		一ツ目タイプの敵に効く	외눈 타입 적에게 효과적이다
SYS01773	SSCR.BIN	0x63836	24		ゴーストタイプの敵に効く	고스트 타입 적에게 효과적이다
SYS01774	SSCR.BIN	0x6384F	24		ドラゴンタイプの敵に効く	드래곤 타입 적에게 효과적이다
SYS01775	SSCR.BIN	0x63868	24		ドレインタイプの敵に効く	드레인 타입 적에게 효과적이다
SYS01776	SSCR.BIN	0x63881	10		食べられる	먹을 수 있다
SYS01777	SSCR.BIN	0x6388C	8		かじれる	씹어 먹을 수 있다
SYS01778	SSCR.BIN	0x63895	8		サビない	녹슬지 않는다
SYS01779	SSCR.BIN	0x6389E	8	SYS01778	サビない	녹슬지 않는다
SYS01780	SSCR.BIN	0x638A7	24		敵がギタンに変化しやすい	적이 기탄으로 잘 변한다
SYS01781	SSCR.BIN	0x638C0	26		敵がおにぎりに変化しやすい	적이 주먹밥으로 잘 변한다
SYS01782	SSCR.BIN	0x638DB	32		敵の武器をはじき飛ばすことがある	적의 무기를 튕겨낼 때가 있다
SYS01783	SSCR.BIN	0x638FC	26		攻撃するたびに攻撃力が減る	공격할 때마다 공격력이 줄어든다
SYS01784	SSCR.BIN	0x63917	34		ワナを壊せるが、たまに武器が壊れる	함정을 부술 수 있지만, 가끔 무기가 부서진다
SYS01785	SSCR.BIN	0x6393A	24		空振りがたまると必中会心	헛스윙이 쌓이면 필중 회심
SYS01786	SSCR.BIN	0x63953	28		水中のモンスターを攻撃できる	물속의 몬스터를 공격할 수 있다
SYS01787	SSCR.BIN	0x63970	32		ダメージを与えるとＨＰが少し回復	데미지를 주면 ＨＰ가 조금 회복된다
SYS01788	SSCR.BIN	0x63991	24		壊れることなく壁が掘れる	부서지지 않고 벽을 뚫을 수 있다
SYS01789	SSCR.BIN	0x639AA	30		ドラゴンタイプの敵に大ダメージ	드래곤 타입 적에게 큰 데미지
SYS01790	SSCR.BIN	0x639C9	24		ばくだんタイプの敵に効く	폭탄 타입 적에게 효과적이다
SYS01791	SSCR.BIN	0x639E2	26		壊れることなくワナを壊せる	부서지지 않고 함정을 부술 수 있다
SYS01792	SSCR.BIN	0x639FD	25		２マス分 攻撃がつきぬける	2칸만큼 공격이 관통한다
SYS01793	SSCR.BIN	0x63A17	28		まわり８方向の敵を攻撃できる	주변 8방향의 적을 공격할 수 있다
SYS01794	SSCR.BIN	0x63A34	30		３マスはなれた敵まで攻撃できる	3칸 떨어진 적까지 공격할 수 있다
SYS01795	SSCR.BIN	0x63A53	25		当たると 自分があとずさる	맞으면 자신이 뒤로 물러난다
SYS01796	SSCR.BIN	0x63A6D	25		当たると 相手をふきとばす	맞으면 상대를 날려버린다
SYS01797	SSCR.BIN	0x63A87	24		敵に投げてもなくならない	적에게 던져도 없어지지 않는다
SYS01798	SSCR.BIN	0x63AA0	26		無くしても同じところに残る	잃어버려도 같은 자리에 남는다
SYS01799	SSCR.BIN	0x63ABB	26		ピンチになるとパワーアップ	위기에 몰리면 파워업
SYS01800	SSCR.BIN	0x63AD6	28		振りつづけるとちからが上がる	계속 휘두르면 힘이 오른다
SYS01801	SSCR.BIN	0x63AF3	26		攻撃すると敵が衰弱していく	공격하면 적이 점점 쇠약해진다
SYS01802	SSCR.BIN	0x63B0E	18		防御力が少し上がる	방어력이 조금 오른다
SYS01803	SSCR.BIN	0x63B21	16		いたれりつくせり	지극정성
SYS01804	SSCR.BIN	0x63B32	30		ＨＰが満タンのとき炎を飛ばせる	ＨＰ가 가득 찼을 때 불꽃을 날릴 수 있다
SYS01805	SSCR.BIN	0x63B51	28		攻撃するとちょっぴりＨＰ回復	공격하면 아주 조금 ＨＰ 회복
SYS01806	SSCR.BIN	0x63B6E	22		攻撃すると少しＨＰ回復	공격하면 조금 ＨＰ 회복
SYS01807	SSCR.BIN	0x63B85	18		攻撃力が少し上がる	공격력이 조금 오른다
SYS01808	SSCR.BIN	0x63B98	14		攻撃力が下がる	공격력이 떨어진다
SYS01809	SSCR.BIN	0x63BA7	24		武器を振るとレベルダウン	무기를 휘두르면 레벨 다운
SYS01810	SSCR.BIN	0x63BC0	36		敵を倒すと経験値を少し多めにもらえる	적을 쓰러뜨리면 경험치를 조금 더 받는다
SYS01811	SSCR.BIN	0x63BE5	32		敵を倒すと経験値を多めにもらえる	적을 쓰러뜨리면 경험치를 더 많이 받는다
SYS01812	SSCR.BIN	0x63C06	28		これだけではなにもおこらない	이것만으로는 아무 일도 일어나지 않는다
SYS01813	SSCR.BIN	0x63C23	22		敵を眠らせることがある	적을 재울 때가 있다
SYS01814	SSCR.BIN	0x63C3A	14		呪いをうけない	저주를 받지 않는다
SYS01815	SSCR.BIN	0x63C49	24		攻撃した敵の正体がわかる	공격한 적의 정체를 알 수 있다
SYS01816	SSCR.BIN	0x63C62	30		倒れてもなくならない(１回のみ)	쓰러져도 사라지지 않는다(1회 한정)
SYS01817	SSCR.BIN	0x63C81	10		チュンの印	츈의 표식
SYS01818	SSCR.BIN	0x63C8C	26	SYS01781	敵がおにぎりに変化しやすい	적이 주먹밥으로 잘 변한다
SYS01819	SSCR.BIN	0x63CA7	34		壁の中も攻撃でき、投げたときに遠投	벽 속도 공격할 수 있고, 던지면 멀리 날아간다
SYS01820	SSCR.BIN	0x63CCA	18		敵の魔法をはね返す	적의 마법을 튕겨낸다
SYS01821	SSCR.BIN	0x63CDD	22		敵の攻撃をかわしやすい	적의 공격을 잘 피한다
SYS01822	SSCR.BIN	0x63CF4	20		お腹が減りにくくなる	배가 잘 안 고파진다
SYS01823	SSCR.BIN	0x63D09	24		ダメージの一部をはね返す	데미지의 일부를 되받아친다
SYS01824	SSCR.BIN	0x63D22	34		ダメージをうけるたびに防御力が減る	데미지를 받을 때마다 방어력이 줄어든다
SYS01825	SSCR.BIN	0x63D45	24		爆発によるダメージが減る	폭발로 인한 데미지가 줄어든다
SYS01826	SSCR.BIN	0x63D5E	28		お腹の減るスピードが早くなる	배가 고파지는 속도가 빨라진다
SYS01827	SSCR.BIN	0x63D7B	14		盗まれなくなる	도둑맞지 않게 된다
SYS01828	SSCR.BIN	0x63D8A	18		炎のダメージが減る	불꽃 데미지가 줄어든다
SYS01829	SSCR.BIN	0x63D9D	8	SYS01778	サビない	녹슬지 않는다
SYS01830	SSCR.BIN	0x63DA6	8	SYS01778	サビない	녹슬지 않는다
SYS01831	SSCR.BIN	0x63DAF	26		飛んできたアイテムをよける	날아온 아이템을 피한다
SYS01832	SSCR.BIN	0x63DCA	28		飛んできたアイテムをはね返す	날아온 아이템을 튕겨낸다
SYS01833	SSCR.BIN	0x63DE7	12		毒をうけない	독을 받지 않는다
SYS01834	SSCR.BIN	0x63DF4	14	SYS01814	呪いをうけない	저주를 받지 않는다
SYS01835	SSCR.BIN	0x63E03	20		ワナにかからなくなる	함정에 걸리지 않게 된다
SYS01836	SSCR.BIN	0x63E18	30		攻撃をうけるとギタンがもらえる	공격을 받으면 기탄을 얻는다
SYS01837	SSCR.BIN	0x63E37	34		ダメージをうけると経験値がもらえる	데미지를 받으면 경험치를 얻는다
SYS01838	SSCR.BIN	0x63E5A	32		最大満腹度１になるが腹は減らない	최대 포만도가 1이 되지만 배는 고파지지 않는다
SYS01839	SSCR.BIN	0x63E7B	25		両手持ちで 攻撃力もふえる	양손으로 들면 공격력도 늘어난다
SYS01840	SSCR.BIN	0x63E95	26		仲間が増えるとパワーアップ	동료가 늘어나면 파워업
SYS01841	SSCR.BIN	0x63EB0	26		重くなって動かされなくなる	무거워져서 밀려나지 않게 된다
SYS01842	SSCR.BIN	0x63ECB	26	SYS01798	無くしても同じところに残る	잃어버려도 같은 자리에 남는다
SYS01843	SSCR.BIN	0x63EE6	22		エレキが伝達しなくなる	전기가 전달되지 않게 된다
SYS01844	SSCR.BIN	0x63EFD	22		ダメージを全部はね返す	데미지를 전부 되받아친다
SYS01845	SSCR.BIN	0x63F14	20		正面からの攻撃に強い	정면에서의 공격에 강하다
SYS01846	SSCR.BIN	0x63F29	16	SYS01803	いたれりつくせり	지극정성
SYS01847	SSCR.BIN	0x63F3A	36		攻撃をうけるとすこしおなかがふくれる	공격을 받으면 배가 조금 부른다
SYS01848	SSCR.BIN	0x63F5F	18	SYS01828	炎のダメージが減る	불꽃 데미지가 줄어든다
SYS01849	SSCR.BIN	0x63F72	32		攻撃をうけるとちょっぴりＨＰ回復	공격을 받으면 아주 조금 ＨＰ 회복
SYS01850	SSCR.BIN	0x63F93	28		攻撃をうけるとすこしＨＰ回復	공격을 받으면 조금 ＨＰ 회복
SYS01851	SSCR.BIN	0x63FB0	20		防御力がすこし上がる	방어력이 조금 오른다
SYS01852	SSCR.BIN	0x63FC5	14		防御力が下がる	방어력이 떨어진다
SYS01853	SSCR.BIN	0x63FD4	26		攻撃をうけるとレベルダウン	공격을 받으면 레벨 다운
SYS01854	SSCR.BIN	0x63FEF	30		攻撃を受けると経験値をもらえる	공격을 받으면 경험치를 얻는다
SYS01855	SSCR.BIN	0x6400E	36		攻撃を受けると経験値を多めにもらえる	공격을 받으면 경험치를 더 많이 받는다
SYS01856	SSCR.BIN	0x64033	22	SYS01813	敵を眠らせることがある	적을 재울 때가 있다
SYS01857	SSCR.BIN	0x6404A	28		攻撃してきた敵の正体がわかる	공격해온 적의 정체를 알 수 있다
SYS01858	SSCR.BIN	0x64067	30	SYS01816	倒れてもなくならない(１回のみ)	쓰러져도 사라지지 않는다(1회 한정)
SYS01859	SSCR.BIN	0x64086	10	SYS01817	チュンの印	츈의 표식
SYS01860	SSCR.BIN	0x64091	28		自分がおにぎりに変化しやすい	자신이 주먹밥으로 잘 변한다
SYS01861	SSCR.BIN	0x640AE	22		投げたときにすりぬける	던졌을 때 그대로 빠져나간다
SYS01862	SSCR.BIN	0x640C5	12	SYS01833	毒をうけない	독을 받지 않는다
SYS01863	SSCR.BIN	0x64DFA	13		'ドラゴン回路	'드래곤 회로
SYS01864	SSCR.BIN	0x64E08	10		一ツ目回路	외눈 회로
SYS01865	SSCR.BIN	0x64E13	8		成仏回路	성불 회로
SYS01866	SSCR.BIN	0x64E1C	12		ドレイン回路	드레인 회로
SYS01867	SSCR.BIN	0x64E29	10		三日月回路	초승달 회로
SYS01868	SSCR.BIN	0x64E34	8		必中回路	필중 회로
SYS01869	SSCR.BIN	0x64E3D	8		会心回路	회심 회로
SYS01870	SSCR.BIN	0x64E46	8		倍速回路	배속 회로
SYS01871	SSCR.BIN	0x64E4F	8		ＨＰ回路	ＨＰ 회로
SYS01872	SSCR.BIN	0x64E58	10		ちから回路	힘 회로
SYS01873	SSCR.BIN	0x64E63	10		まもり回路	방어 회로
SYS01874	SSCR.BIN	0x64E6E	10		見切り回路	간파 회로
SYS01875	SSCR.BIN	0x64E79	10		炎よけ回路	화염방지 회로
SYS01876	SSCR.BIN	0x64E84	14		地雷ナバリ回路	지뢰회피 회로
SYS01877	SSCR.BIN	0x64E93	12		魔法よけ回路	마법방지 회로
SYS01878	SSCR.BIN	0x64EA0	12		身かわし回路	회피 회로
SYS01879	SSCR.BIN	0x64EAD	12		やまびこ回路	메아리 회로
SYS01880	SSCR.BIN	0x64EBA	12		はね返し回路	반사 회로
SYS01881	SSCR.BIN	0x64EC7	8		不動回路	부동 회로
SYS01882	SSCR.BIN	0x64ED0	6		×良見	×좋은 시야
SYS01883	SSCR.BIN	0x64ED7	12		しあわせ回路	행복 회로
SYS01884	SSCR.BIN	0x64EE4	8		復活回路	부활 회로
SYS01885	SSCR.BIN	0x64EED	12		使用済み回路	사용완료 회로
SYS01886	SSCR.BIN	0x64EFA	6		×命名	×명명
SYS01887	SSCR.BIN	0x64F01	14		どらごんかいろ	드래곤 회로
SYS01888	SSCR.BIN	0x64F10	14		ひとつめかいろ	외눈 회로
SYS01889	SSCR.BIN	0x64F1F	16		じょうぶつかいろ	성불 회로
SYS01890	SSCR.BIN	0x64F30	14		どれいんかいろ	드레인 회로
SYS01891	SSCR.BIN	0x64F3F	14		みかづきかいろ	초승달 회로
SYS01892	SSCR.BIN	0x64F4E	16		ひっちゅうかいろ	필중 회로
SYS01893	SSCR.BIN	0x64F5F	14		かいしんかいろ	회심 회로
SYS01894	SSCR.BIN	0x64F6E	14		ばいそくかいろ	배속 회로
SYS01895	SSCR.BIN	0x64F7D	20		ひっとぽいんとかいろ	ＨＰ 회로
SYS01896	SSCR.BIN	0x64F92	12		ちからかいろ	힘 회로
SYS01897	SSCR.BIN	0x64F9F	12		まもりかいろ	방어 회로
SYS01898	SSCR.BIN	0x64FAC	12		みきりかいろ	간파 회로
SYS01899	SSCR.BIN	0x64FB9	16		ほのおよけかいろ	화염방지 회로
SYS01900	SSCR.BIN	0x64FCA	18		じらいなばりかいろ	지뢰회피 회로
SYS01901	SSCR.BIN	0x64FDD	16		まほうよけかいろ	마법방지 회로
SYS01902	SSCR.BIN	0x64FEE	14		みかわしかいろ	회피 회로
SYS01903	SSCR.BIN	0x64FFD	14		やまびこかいろ	메아리 회로
SYS01904	SSCR.BIN	0x6500C	16		はねかえしかいろ	반사 회로
SYS01905	SSCR.BIN	0x6501D	12		ふどうかいろ	부동 회로
SYS01906	SSCR.BIN	0x6502A	8		よくみえ	좋은 시야
SYS01907	SSCR.BIN	0x65033	14		しあわせかいろ	행복 회로
SYS01908	SSCR.BIN	0x65042	14		ふっかつかいろ	부활 회로
SYS01909	SSCR.BIN	0x65051	16		しようずみかいろ	사용완료 회로
SYS01910	SSCR.BIN	0x65062	8		めいめい	명명
SYS01911	SSCR.BIN	0x6506B	26		ドラゴン属性の敵に強くなる	드래곤 속성 적에게 강해진다
SYS01912	SSCR.BIN	0x65086	24		一ツ目属性の敵に強くなる	외눈 속성 적에게 강해진다
SYS01913	SSCR.BIN	0x6509F	26		ゴースト属性の敵に強くなる	고스트 속성 적에게 강해진다
SYS01914	SSCR.BIN	0x650BA	26		ドレイン属性の敵に強くなる	드레인 속성 적에게 강해진다
SYS01915	SSCR.BIN	0x650D5	26		ばくだん属性の敵に強くなる	폭탄 속성 적에게 강해진다
SYS01916	SSCR.BIN	0x650F0	24		直接攻撃をはずさなくなる	직접 공격이 빗나가지 않게 된다
SYS01917	SSCR.BIN	0x65109	24		会心の一撃が出やすくなる	회심의 일격이 잘 나오게 된다
SYS01918	SSCR.BIN	0x65122	26		倍速で行動出来るようになる	배속으로 행동할 수 있게 된다
SYS01919	SSCR.BIN	0x6513D	16		最大ＨＰが増える	최대 ＨＰ가 늘어난다
SYS01920	SSCR.BIN	0x6514E	14		ちからが増える	힘이 늘어난다
SYS01921	SSCR.BIN	0x6515D	26		敵からの直接攻撃を軽減する	적의 직접 공격을 경감한다
SYS01922	SSCR.BIN	0x65178	34		敵からの直接攻撃を回避しやすくなる	적의 직접 공격을 잘 회피하게 된다
SYS01923	SSCR.BIN	0x6519B	26		炎によるダメージを軽減する	불꽃으로 인한 데미지를 경감한다
SYS01924	SSCR.BIN	0x651B6	28		爆発によるダメージを軽減する	폭발로 인한 데미지를 경감한다
SYS01925	SSCR.BIN	0x651D3	18		魔法が効かなくなる	마법이 통하지 않게 된다
SYS01926	SSCR.BIN	0x651E6	26		飛んで来たアイテムをよける	날아온 아이템을 피한다
SYS01927	SSCR.BIN	0x65201	14		魔法をはね返す	마법을 튕겨낸다
